column_name,dtype
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR REBECA SIERRA CARDONA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAN CARLOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAN JOSE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SANTA ANA DE BARANOA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SANTA TERESITA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESPERANZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESTADOS UNIDOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESTAMBUL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESTEBAN OCHOA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ESTEFANIA MARIMON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ETNOEDUCATIVO PUERTO SAIJA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EUDORO GRANADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EUGENIA HERRERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EUGENIO SANCHEZ CARDENAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EUSEBIO SEPTIMIO MARI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EUSTORGIO SALGAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EVA RIASCOS PLATA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EVA RODRIGUEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EVARISTO ACOSTA DE MONGUI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EVARISTO GARCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EXITOS DEL SABER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EZEQUIEL MONTERO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA EZEQUIEL MORENO Y DIAZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FABIO RIVEROS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FABIO VASQUEZ BOTERO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FAGUA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FALTRIQUERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FATIMA NUTIBARA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FE Y ALEGRIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FE Y ALEGRIA EL PROGRESO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FE Y ALEGRIA LAS AMERICAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FEDERICO ANGEL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FEDERICO GARCIA LORCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FEDERICO SIERRA ARANGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FELICIDAD BARRIOS HERNANDEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FELIDIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FELIPE DE RESTREPO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FELIPE SANTIAGO ESCOBAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FELIX MARIA RESTREPO LONDOÑO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FELIX NARANJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FERMIN TILANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FERNANDO DE LA VEGA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FERNANDO GONZALEZ MESA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FERNANDO RODRIGUEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FERNANDO VELEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FILADELFIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FILIBERTO RESTREPO SIERRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FILIPINAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FILO EL GRINGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FLORENCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FOCO ROJO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FONQUETA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FONTIDUEÑO JAIME ARANGO ROJAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FORMAL DE ADULTOS SAN FRANCISCO DE SALES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FORTUNATO GAVIRIA BOTERO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCELENA NAVA CORREA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO  DE PAULA SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO ABEL GALLEGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO ANTONIO RADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO ANTONIO ZEA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO DE ASIS S.A.S.,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO DE MIRANDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO HURTADO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS - CALICANTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO JOSE LLOREDA MERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO MARIA CARDONA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO MIRANDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO MOLINA SANCHEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO RINALDY MORATO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRANCISCO SAENZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRASQUILLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRAY JOSE JOAQUIN ESCOBAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRAY LUIS DE LEON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FRUTO DE LA ESPERANZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FULGENCIO LEQUERICA  VELEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FUNDACION,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FUNDACION PIES DESCALZOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA FUSCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GABRIEL ECHAVARRIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GABRIEL ESCORCIA GRAVINI DE SOLEDAD,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GABRIEL PLAZAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GABRIEL TRUJILLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GABRIELA MISTRAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GAITANA FXIW,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GALLARDO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GALLEGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GALLEGOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GAVIOTAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENARO LEON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL  SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL ALFREDO VASQUEZ COBO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL ANZOATEGUI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL CARLOS ALBAN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL ENRIQUE CAICEDO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL JOSE MARIA CABAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL PADILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL RAMON MARIN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GENERAL SANTANDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GERARDO ARIAS RAMIREZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GERMAN ARCINIEGAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GERMAN GOMEZ PELAEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GERMAN VARGAS CANTILLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GILBERTO ALZATE AVENDAÑO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GILBERTO ECHEVERRI MEJIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GILBERTO ECHEVERRY MEJIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GIMNASIO BILINGÜE MODERNO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GIMNASIO DEL CALIMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GIMNASIO PEDAGOGICO PAULO FREIRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GIMNASIO PEDAGOGICO SAMPUESANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GIMNASIO PIAGETANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GIMNASIO REAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GIMNASIO SANTO DOMINGO DE LA JUVENTUD EU,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GINEBRA LA SALLE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GOLONDRINAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GOMEZ FERNANDEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GONZALO JIMENEZ DE QUESADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GONZALO MEJIA ECHEVERRY,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GRAN COLOMBIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GREGORIO GUTIERREZ GONZALEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUADALUPANO LA SALLE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUAMALES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUARINOCITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUATAVITA TUA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUATEQUE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUAURE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUAYABAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUILLERMO ANGULO GOMEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUILLERMO LEON VALENCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUILLERMO LEON VALENCIA DE BARRANCALEBRIJA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUILLERMO VALENCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUILLERMO VALENCIA.,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUSTAVO MATAMOROS D´COSTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUSTAVO PERDOMO AVILA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUSTAVO VILLA DIAZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA GUSTIN SANTACRUZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HANS DREWS ARANGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HAROLD EDER,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HECTOR ABAD GOMEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HECTOR ANGEL ARCILA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HECTOR IVAN HERNANDEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HECTOR JARAMILLO DUQUE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HELIODORO ALFREDO MONTERO DUARTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HELION PINEDO RIOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HENRY DANIELS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HERACLIO URIBE URIBE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HEREDIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HERMANO ANTONIO RAMOS DE LA SALLE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HERNAN VILLA BAENA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HERNANDO BORRERO CUADROS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HERNANDO LLORENTE ARROYO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HERNANDO VELEZ MARULANDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HIJOS DE MARIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HILDA AGUILAR MENESES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HOJAS ANCHAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HORACIO OLAVE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HORACIO PERDOMO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA HUMBERTO TAFUR CHARRY,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA IEA PUDI (RESGUARDO EL DUYA),bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INCODELCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA ALEGAXU,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA BOSSA NAVARRO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA CHIMBORAZO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA EL MESON,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA GUAHIBO BETOY,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA INDIG LISA MANENI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA LA LUCHA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA MAKAGUAN,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA MUREWON WAYURI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA NO. 1,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA NO. 3,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA NO. 4,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA NO. 5,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA NO. 6,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA NO. 7,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA NO. 8,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA NO. 9,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA SAN JOSE DE HUERTAS CHICAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA SANTA TERESITA DE MUESES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA Y PLURICULTURAL KANKAWARWA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDIGENA YAMOTSINÉMÜ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INDÍGENA NO. 2,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INEM BALDOMERO SANIN CANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INEM FELIPE PEREZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INEM JORGE ISAACS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INEM JOSE CELESTINO MUTIS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INEM JULIAN MOTTA SALAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INEM LUIS LOPEZ DE MESA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INEM MIGUEL ANTONIO CARO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INMACULADA CARRIZOLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INMACULADA CONCEPCION,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INMACULADA CONCEPCION DE TALLAMBI,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INOCENCIO CHINCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO  BUENAVISTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO  MONTENEGRO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO AGRICOLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO AGRICOLA REGION DEL CATATUMBO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO CALARCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO FRANCISCO JOSE DE CALDAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO GÉNOVA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO MANIZALES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO MODERNO AMERICANO CENTRO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO NACIONAL MIXTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO PIJAO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TEBAIDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TECNICO AGRICOLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TECNICO DE SANTANDER DE QUILICHAO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TECNICO EN COMUNICACION BARRANCABERMEJA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TECNICO GIRARDOT,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TECNICO SUPERIOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TECNICO SUPERIOR DE COMERCIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TECNICO SUPERIOR INDUSTRIAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TECNOLOGICO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INSTITUTO TERESIANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTEGRADA AGRICOLA SAN BERNARDO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTEGRADA JUAN PABLO II,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTEGRADO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTEGRADO DE SOACHA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTEGRADO LA CALERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTEGRADO MONTELIBANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTEGRAL EL SABER - INEDINSA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTERCULTURAL BILING¿E AGUA NEGRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTERCULTURAL SEK WALAC A  (SOL CRECIENTE),bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTERNADO CHARCO TRECE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INTERNADO INDIGENA SAN JOSE,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA INZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA IRACA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ISAAC J. PEREIRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_INSTITUCION EDUCATIVA ISAAC NEWTON,bool
